0.,1.
2.7427429587182353,3.6947246391589434
5.3290099821939565,6.140463777939904
7.778173869475521,8.361106645970589
10.106353162722792,10.376437124908401
12.327095198160148,12.202994560209246
14.451887034639935,13.854719068196667
16.490543343697233,15.343443104537977
18.451504948790646,16.679271717057627
20.342071384438178,17.870880972236538
22.16858378294374,18.92575517639429
23.93657002786915,19.850378007826325
25.650860866707497,20.65038859200538
27.315683534850123,21.330710818449877
28.934737657308226,21.895661893779547
30.51125740807587,22.349045043788035
32.04806288035985,22.694229865252513
33.54760311836891,22.934223047826777
35.011992834302696,23.071731480528484
36.443044491470566,23.109219161291126
37.84229711689311,23.048958790283688
39.211042967956374,22.893078577604864
40.55035284781508,22.643604389008587
41.8611006143064,22.302497179833022
43.14398714439544,21.87168553070952
44.39956378585017,21.353093105477022
45.62825515056708,20.74866093289127
46.83038099600856,20.06036454747507
48.006176870631805,19.29022621503353
49.155813305630055,18.440322571463213
50.279413245330176,17.51278815708385
51.37706762306239,16.50981540936936
52.44884898315168,15.433651684755226
53.494823162187934,14.286593899733273
54.515059089991595,13.070981346338456
55.509636812141096,11.789187185600714
56.478653869593224,10.443609074334947
57.422230201107766,9.03665932108677
58.34051170034605,7.570754884760618
59.23367262739885,6.048307507849948
60.10191700504772,4.471714198913366
60.945479157419605,2.843348226800442
61.76462353603199,1.1655507589807446
62.55964395388712,-0.559376765724503
63.33086234322222,-2.329179468554246
64.07862714469236,-4.141655046711583
64.80331141602736,-5.994658961570064
65.50531073944954,-7.8861088027878425
66.18504099829886,-9.813987867761611
66.8429360801487,-11.776347986410533
67.4794455551548,-13.771311644210098
